date,home,away,home_score,away_score,home_pitcher,away_pitcher,canceled
2026-06-02,中日,ソフトバンク,0,3,大津敗：マラー,マラー,0
2026-06-02,阪神,西武,,,,,1
2026-06-02,広島,日本ハム,,,,,1
2026-06-03,巨人,オリックス,5,4,堀田敗：椋木,椋木,0
2026-06-03,ヤクルト,ロッテ,1,0,高橋敗：高野脩,高野脩,0
2026-06-03,DeNA,楽天,0,2,西垣敗：山﨑,山﨑,0
2026-06-03,中日,ソフトバンク,5,8,木村光敗：勝野,勝野,0
2026-06-03,阪神,西武,2,3,渡邉敗：大竹,大竹,0
2026-06-03,広島,日本ハム,3,1,床田敗：伊藤,伊藤,0
2026-06-04,巨人,オリックス,2,1,中川敗：エスピノーザ,エスピノーザ,0
2026-06-04,ヤクルト,ロッテ,2,5,小島敗：小川,小川,0
2026-06-04,DeNA,楽天,8,7,伊勢敗：西垣,西垣,0
2026-06-04,中日,ソフトバンク,1,2,スチュワート・ジュニア敗：金丸,金丸,0
2026-06-04,阪神,西武,2,4,平良敗：西勇,西勇,0
2026-06-04,広島,日本ハム,2,5,山本敗：塹江,塹江,0
2026-06-05,巨人,ロッテ,8,2,井上敗：廣池,廣池,0
2026-06-05,ヤクルト,日本ハム,1,3,柳川敗：キハダ,キハダ,0
2026-06-05,DeNA,ソフトバンク,8,3,篠木敗：大関,大関,0
2026-06-05,中日,西武,1,0,松山敗：髙橋光成,髙橋光成,0
2026-06-05,阪神,楽天,8,1,髙橋敗：岸,岸,0
2026-06-05,広島,オリックス,2,2,,,0
2026-06-06,巨人,ロッテ,1,1,,,0
2026-06-06,ヤクルト,日本ハム,0,2,山﨑福也敗：高梨,高梨,0
2026-06-06,DeNA,ソフトバンク,3,6,前田悠敗：庄司,庄司,0
2026-06-06,中日,西武,2,5,隅田敗：大野,大野,0
2026-06-06,阪神,楽天,1,0,村上敗：早川,早川,0
2026-06-06,広島,オリックス,7,4,森下敗：田嶋大,田嶋大,0
2026-06-07,巨人,ロッテ,2,2,,,0
2026-06-07,ヤクルト,日本ハム,1,7,北山敗：奥川,奥川,0
2026-06-07,DeNA,ソフトバンク,2,4,伊藤敗：山﨑,山﨑,0
2026-06-07,中日,西武,1,4,上田敗：齋藤,齋藤,0
2026-06-07,阪神,楽天,,,,,1
2026-06-07,広島,オリックス,5,2,岡本敗：宮國,宮國,0
2026-06-08,阪神,楽天,,,,,1
2026-06-09,日本ハム,DeNA,4,1,伊藤敗：平良,平良,0
2026-06-09,楽天,巨人,2,8,則本敗：荘司,荘司,0
2026-06-09,西武,広島,4,3,岩城敗：中﨑,中﨑,0
2026-06-09,ロッテ,中日,3,1,ジャクソン敗：マラー,マラー,0
2026-06-09,オリックス,ヤクルト,4,3,権田敗：キハダ,キハダ,0
2026-06-09,ソフトバンク,阪神,10,4,大津敗：才木,才木,0
2026-06-10,日本ハム,DeNA,4,2,加藤貴敗：石田裕,石田裕,0
2026-06-10,楽天,巨人,0,7,戸郷敗：古謝,古謝,0
2026-06-10,西武,広島,5,4,佐藤隼敗：髙,髙,0
2026-06-10,ロッテ,中日,4,11,櫻井敗：毛利,毛利,0
2026-06-10,オリックス,ヤクルト,8,4,曽谷敗：高橋,高橋,0
2026-06-10,ソフトバンク,阪神,6,2,松本晴敗：大竹,大竹,0
2026-06-11,日本ハム,DeNA,3,0,孫敗：東,東,0
2026-06-11,楽天,巨人,8,2,瀧中敗：田中将,田中将,0
2026-06-11,西武,広島,4,1,平良敗：ターノック,ターノック,0
2026-06-11,ロッテ,中日,3,2,澤田敗：伊藤,伊藤,0
2026-06-11,オリックス,ヤクルト,4,2,エスピノーザ敗：下川,下川,0
2026-06-11,ソフトバンク,阪神,3,2,木村光敗：畠,畠,0
2026-06-12,日本ハム,中日,3,1,細野敗：柳,柳,0
2026-06-12,楽天,広島,2,1,岸敗：玉村,玉村,0
2026-06-12,西武,巨人,3,0,髙橋光成敗：竹丸,竹丸,0
2026-06-12,ロッテ,DeNA,3,2,鈴木敗：宮城,宮城,0
2026-06-12,オリックス,阪神,2,1,入山敗：村上,村上,0
2026-06-12,ソフトバンク,ヤクルト,2,4,吉村敗：前田純,前田純,0
2026-06-13,日本ハム,中日,4,3,堀敗：草加,草加,0
2026-06-13,楽天,広島,0,2,森下敗：早川,早川,0
2026-06-13,西武,巨人,1,2,ウィットリー敗：隅田,隅田,0
2026-06-13,ロッテ,DeNA,6,16,篠木敗：田中,田中,0
2026-06-13,オリックス,阪神,3,6,髙橋敗：ジェリー,ジェリー,0
2026-06-13,ソフトバンク,ヤクルト,8,1,前田悠敗：山野,山野,0
2026-06-14,日本ハム,中日,5,9,藤嶋敗：福谷,福谷,0
2026-06-14,楽天,広島,0,3,岡本敗：藤井,藤井,0
2026-06-14,西武,巨人,1,0,ワイナンス敗：井上,井上,0
2026-06-14,ロッテ,DeNA,6,4,小野敗：尾形,尾形,0
2026-06-14,オリックス,阪神,3,2,吉田敗：ドリス,ドリス,0
2026-06-14,ソフトバンク,ヤクルト,0,4,奥川敗：アルメンタ,アルメンタ,0
2026-06-16,阪神,西武,0,1,武内敗：才木,才木,0
2026-06-16,広島,日本ハム,0,2,北山敗：斉藤優,斉藤優,0
2026-06-17,阪神,楽天,10,3,大竹敗：前田健,前田健,0
2026-06-19,巨人,中日,2,3,金丸敗：竹丸,竹丸,0
2026-06-19,ヤクルト,広島,9,2,吉村敗：ターノック,ターノック,0
2026-06-19,DeNA,阪神,3,11,村上敗：石田裕,石田裕,0
2026-06-19,日本ハム,ソフトバンク,4,3,伊藤敗：大津,大津,0
2026-06-19,ロッテ,楽天,8,5,八木敗：鈴木翔,鈴木翔,0
2026-06-19,オリックス,西武,6,5,マチャド敗：浜屋,浜屋,0
2026-06-20,巨人,中日,1,0,ウィットリー敗：大野,大野,0
2026-06-20,ヤクルト,広島,6,8,辻敗：廣澤,廣澤,0
2026-06-20,DeNA,阪神,,,,,1
2026-06-20,日本ハム,ソフトバンク,7,10,津森敗：孫,孫,0
2026-06-20,ロッテ,楽天,,,,,1
2026-06-20,オリックス,西武,0,4,隅田敗：ペルドモ,ペルドモ,0
2026-06-21,巨人,中日,3,5,アブレウ敗：大勢,大勢,0
2026-06-21,ヤクルト,広島,1,2,岡本敗：高橋,高橋,0
2026-06-21,DeNA,阪神,1,2,髙橋敗：尾形,尾形,0
2026-06-21,日本ハム,ソフトバンク,0,8,前田悠敗：柴田,柴田,0
2026-06-21,ロッテ,楽天,7,4,八木敗：加治屋,加治屋,0
2026-06-21,オリックス,西武,3,5,渡邉敗：九里,九里,0
2026-06-22,楽天,西武,8,7,中込敗：上田,上田,0
2026-06-23,中日,DeNA,5,2,マラー敗：入江,入江,0
2026-06-23,阪神,ヤクルト,3,4,リランソ敗：岩崎,岩崎,0
2026-06-23,広島,巨人,3,7,戸郷敗：玉村,玉村,0
2026-06-23,日本ハム,ロッテ,4,0,北山敗：廣池,廣池,0
2026-06-23,楽天,西武,8,4,瀧中敗：ワイナンス,ワイナンス,0
2026-06-23,ソフトバンク,オリックス,0,5,ジェリー敗：上沢,上沢,0
2026-06-24,中日,DeNA,4,6,東敗：櫻井,櫻井,0
2026-06-24,阪神,ヤクルト,,,,,1
2026-06-24,広島,巨人,,,,,1
2026-06-24,日本ハム,ロッテ,7,4,加藤貴敗：河村,河村,0
2026-06-24,ソフトバンク,オリックス,8,5,上茶谷敗：田嶋大,田嶋大,0
2026-06-25,中日,DeNA,3,1,齋藤敗：平良,平良,0
2026-06-25,阪神,ヤクルト,,,,,1
2026-06-25,楽天,西武,2,0,前田健敗：武内,武内,0
2026-06-25,ソフトバンク,オリックス,5,2,鈴木豪敗：山﨑,山﨑,0
2026-06-26,ヤクルト,中日,,,,,1
2026-06-26,DeNA,巨人,,,,,1
2026-06-26,広島,阪神,,,,,1
2026-06-26,西武,日本ハム,4,3,甲斐野敗：上原,上原,0
2026-06-26,ロッテ,ソフトバンク,,,,,1
2026-06-27,ヤクルト,中日,,,,,1
2026-06-27,DeNA,巨人,,,,,1
2026-06-27,広島,阪神,3,2,ハーン敗：村上,村上,0
2026-06-27,西武,日本ハム,2,4,島本敗：隅田,隅田,0
2026-06-27,ロッテ,ソフトバンク,,,,,1
2026-06-27,オリックス,楽天,1,5,岸敗：エスピノーザ,エスピノーザ,0
2026-06-28,ヤクルト,中日,4,3,キハダ敗：藤嶋,藤嶋,0
2026-06-28,DeNA,巨人,1,2,井上敗：石田裕,石田裕,0
2026-06-28,広島,阪神,3,12,髙橋敗：岡本,岡本,0
2026-06-28,西武,日本ハム,1,5,福島敗：渡邉,渡邉,0
2026-06-28,ロッテ,ソフトバンク,3,3,,,0
2026-06-28,オリックス,楽天,5,2,九里敗：中込,中込,0
2026-06-30,巨人,ヤクルト,3,4,星敗：マルティネス,マルティネス,0
2026-06-30,DeNA,広島,4,7,森浦敗：山﨑,山﨑,0
2026-06-30,阪神,中日,3,2,岩崎敗：松山,松山,0
2026-06-30,日本ハム,オリックス,9,2,北山敗：ジェリー,ジェリー,0
2026-06-30,楽天,ロッテ,2,5,ジャクソン敗：荘司,荘司,0
2026-06-30,ソフトバンク,西武,6,0,上沢敗：平良,平良,0
2026-07-01,巨人,ヤクルト,2,1,船迫敗：奥川,奥川,0
2026-07-01,阪神,中日,,,,,1
2026-07-01,日本ハム,オリックス,6,0,加藤貴敗：田嶋大,田嶋大,0
2026-07-01,楽天,ロッテ,0,5,河村敗：瀧中,瀧中,0
2026-07-01,ソフトバンク,西武,11,0,前田悠敗：ワイナンス,ワイナンス,0
2026-07-02,DeNA,広島,3,3,,,0
2026-07-02,阪神,中日,2,3,藤嶋敗：及川,及川,0
2026-07-02,日本ハム,オリックス,9,1,有原敗：佐藤一,佐藤一,0
2026-07-02,ソフトバンク,西武,3,1,大津敗：武内,武内,0
2026-07-03,ヤクルト,DeNA,2,7,伊勢敗：星,星,0
2026-07-03,中日,巨人,1,0,大野敗：ウィットリー,ウィットリー,0
2026-07-03,阪神,広島,1,5,森敗：大竹,大竹,0
2026-07-03,楽天,日本ハム,8,0,早川敗：伊藤,伊藤,0
2026-07-03,オリックス,西武,4,4,,,0
2026-07-03,ソフトバンク,ロッテ,3,2,スチュワート・ジュニア敗：廣池,廣池,0
2026-07-04,ヤクルト,DeNA,1,12,篠木敗：松本健,松本健,0
2026-07-04,中日,巨人,2,1,橋本敗：田中瑛,田中瑛,0
2026-07-04,阪神,広島,,,,,1
2026-07-04,楽天,日本ハム,4,1,前田健敗：細野,細野,0
2026-07-04,オリックス,西武,,,,,1
2026-07-04,ソフトバンク,ロッテ,1,8,ロング敗：北斗,北斗,0
2026-07-05,ヤクルト,DeNA,4,6,深沢敗：吉村,吉村,0
2026-07-05,中日,巨人,0,1,井上敗：金丸,金丸,0
2026-07-05,阪神,広島,6,4,村上敗：床田,床田,0
2026-07-05,楽天,日本ハム,3,6,上原敗：コントレラス,コントレラス,0
2026-07-05,オリックス,西武,3,1,エスピノーザ敗：隅田,隅田,0
2026-07-05,ソフトバンク,ロッテ,7,2,松本晴敗：小島,小島,0
2026-07-07,巨人,阪神,4,3,赤星敗：髙橋,髙橋,0
2026-07-07,DeNA,中日,4,0,石田裕敗：マラー,マラー,0
2026-07-07,広島,ヤクルト,4,3,辻敗：キハダ,キハダ,0
2026-07-07,西武,楽天,6,1,平良敗：荘司,荘司,0
2026-07-07,ロッテ,日本ハム,10,2,ジャクソン敗：北山,北山,0
2026-07-07,オリックス,ソフトバンク,3,6,上沢敗：ジェリー,ジェリー,0
2026-07-08,巨人,阪神,1,4,才木敗：西舘,西舘,0
2026-07-08,DeNA,中日,4,3,東敗：松葉,松葉,0
